Iteracion	Nombre	Promedio	Desviacion	Error(2sigma/raiz(n)*promedio)
Real DNA test 0
Occupation In
0	LinHashV1_IO_unfavorableSearch(2^12)	1190000,0	0,0	0,0
0	LinHashV2_IO_unfavorableSearch(2^12)	0,0	0,0	NaN
0	BTree_IO_unfavorableSearch(2^13)	20000,0	0,0	0,0
0	ExtHash_IO_unfavorableSearch(2^13)	10000,0	0,0	0,0
0	LinHashV1_IO_unfavorableSearch(2^13)	2360000,0	0,0	0,0
0	LinHashV2_IO_unfavorableSearch(2^13)	0,0	0,0	NaN
0	BTree_IO_unfavorableSearch(2^14)	20000,0	0,0	0,0
0	ExtHash_IO_unfavorableSearch(2^14)	10000,0	0,0	0,0
0	LinHashV1_IO_unfavorableSearch(2^14)	4700000,0	0,0	0,0
0	LinHashV2_IO_unfavorableSearch(2^14)	0,0	0,0	NaN
0	BTree_IO_unfavorableSearch(2^15)	20000,0	0,0	0,0
0	ExtHash_IO_unfavorableSearch(2^15)	10000,0	0,0	0,0
0	LinHashV1_IO_unfavorableSearch(2^15)	9390000,0	0,0	0,0
0	LinHashV2_IO_unfavorableSearch(2^15)	0,0	0,0	NaN
Real DNA test 1
Occupation In
1	BTree_OccIn(2^10)	0,98291015625	0,01588228121805722	0,022851465474416292
1	ExtHash_OccIn(2^10)	0,7047635912895203	0,03527463627379872	0,07078383395899736
1	LinHashV1_OccIn(2^10)	0,49700927734375	0,0	0,0
1	LinHashV2_OccIn(2^10)	0,0	0,0	NaN
1	BTree_OccIn(2^11)	0,9834646284580231	0,004564545840578335	0,006563777127338858
1	ExtHash_OccIn(2^11)	0,6801952123641968	0,021925043476458142	0,04558499277325837
1	LinHashV1_OccIn(2^11)	0,5056992769241333	0,0	0,0
1	LinHashV2_OccIn(2^11)	0,0	0,0	NaN
1	BTree_OccIn(2^12)	0,9922626316547394	0,0023017658377254557	0,0032805714548475107
1	ExtHash_OccIn(2^12)	0,6916772127151489	0,0	0,0
1	LinHashV1_OccIn(2^12)	0,5103728771209717	0,0	0,0
1	LinHashV2_OccIn(2^12)	0,0	0,0	NaN
1	BTree_OccIn(2^13)	0,9914139807224274	0,0019083671537247708	0,0027222116726842117
1	ExtHash_OccIn(2^13)	0,6779334843158722	0,0027238243787135485	0,0056820757006661735
1	LinHashV1_OccIn(2^13)	0,5106180310249329	0,0	0,0
1	LinHashV2_OccIn(2^13)	0,0	0,0	NaN
1	BTree_OccIn(2^14)	0,9931303858757019	0,0014286938708222858	0,002034454163654066
1	ExtHash_OccIn(2^14)	0,6771647930145264	0,01630130518595253	0,034044190005404484
1	LinHashV1_OccIn(2^14)	0,5107421875	0,0	0,0
1	LinHashV2_OccIn(2^14)	0,0	0,0	NaN
1	BTree_OccIn(2^15)	0,9934491813182831	2,501415459121561E-4	3,560862230240312E-4
1	ExtHash_OccIn(2^15)	0,6748770177364349	0,00976976592537077	0,020472671479036426
1	LinHashV1_OccIn(2^15)	0,5102586150169373	0,0	0,0
1	LinHashV2_OccIn(2^15)	0,0	0,0	NaN
Occupation Out
1	BTree_OccOut(2^14)	0,9931303858757019	2,501415459121561E-4	3,560862230240312E-4
1	ExtHash_OccOut(2^14)	0,6748563647270203	0,009769470897431192	0,020472679761929888
1	LinHashV1_OccOut(2^14)	0,5102586150169373	0,0	0,0
1	LinHashV2_OccOut(2^14)	0,0	0,0	NaN
1	BTree_OccOut(2^13)	0,9914139807224274	2,501415459121561E-4	3,560862230240312E-4
1	ExtHash_OccOut(2^13)	0,6748461425304413	0,00978392726647043	0,020503284765964646
1	LinHashV1_OccOut(2^13)	0,5102586150169373	0,0	0,0
1	LinHashV2_OccOut(2^13)	0,0	0,0	NaN
1	BTree_OccOut(2^12)	0,9922626316547394	2,501415459121561E-4	3,560862230240312E-4
1	ExtHash_OccOut(2^12)	0,6748254895210266	0,009783632238530853	0,020503293986155604
1	LinHashV1_OccOut(2^12)	0,5102586150169373	0,0	0,0
1	LinHashV2_OccOut(2^12)	0,0	0,0	NaN
1	BTree_OccOut(2^11)	0,9834646284580231	2,501415459121561E-4	3,560862230240312E-4
1	ExtHash_OccOut(2^11)	0,6748152673244476	0,00979808860757009	0,020533900854227054
1	LinHashV1_OccOut(2^11)	0,5102586150169373	0,0	0,0
1	LinHashV2_OccOut(2^11)	0,0	0,0	NaN
1	BTree_OccOut(2^10)	0,98291015625	2,501415459121561E-4	3,560862230240312E-4
1	ExtHash_OccOut(2^10)	0,6748048365116119	0,009783337210591277	0,02050330320691094
1	LinHashV1_OccOut(2^10)	0,5102586150169373	0,0	0,0
1	LinHashV2_OccOut(2^10)	0,0	0,0	NaN
IO in
1	BTree_IO_insert(2^10)	47178,5	641,3458505361986	0,019224858781012537
1	ExtHash_IO_insert(2^10)	2134,0	4,242640687119285	0,002811621368322399
1	LinHashV1_IO_insert(2^10)	3912,5	0,7071067811865476	2,5559105431309905E-4
1	LinHashV2_IO_insert(2^10)	0,0	0,0	NaN
1	BTree_IO_insert(2^11)	184095,0	1499,0663761154808	0,011515793476194355
1	ExtHash_IO_insert(2^11)	4316,5	7,7781745930520225	0,002548360940576856
1	LinHashV1_IO_insert(2^11)	10545,0	0,0	0,0
1	LinHashV2_IO_insert(2^11)	0,0	0,0	NaN
1	BTree_IO_insert(2^12)	726788,0	3196,1226509631947	0,006219145060182611
1	ExtHash_IO_insert(2^12)	8671,5	4,949747468305833	8,072421149743411E-4
1	LinHashV1_IO_insert(2^12)	31892,5	0,7071067811865476	3,135533432625225E-5
1	LinHashV2_IO_insert(2^12)	0,0	0,0	NaN
1	BTree_IO_insert(2^13)	2855117,5	50462,67543937796	0,024995468662848373
